spotify_id,name,uri,artist,acousticness,danceability,energy,instrumentalness,tempo,valence
1m4dXbkplvaOO4Wbdjbwxs,Me Too,spotify:track:1m4dXbkplvaOO4Wbdjbwxs,Meghan Trainor,0.0963,0.935,0.694,1.2e-06,123.824,0.834
2e9MMfZvg7LUAaP4LYVNav,1 Is the Loneliest,spotify:track:2e9MMfZvg7LUAaP4LYVNav,Steph Murda,0.416,0.792,0.402,0,123.014,0.282
4aKKNhuJJ8HYfnFoUcTFzj,Iron,spotify:track:4aKKNhuJJ8HYfnFoUcTFzj,Woodkid,0.074,0.656,0.776,0.731,130.048,0.558
0AJ8aevDRJQQM6Da0lXj6k,Crush,spotify:track:0AJ8aevDRJQQM6Da0lXj6k,Yuna,0.381,0.674,0.418,4.06e-06,130.002,0.388
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,The Chainsmokers,0.157,0.532,0.869,0.00508,159.803,0.422
3vshJWDHm9tzcL6ZM2mvsX,Howl's Moving Castle,spotify:track:3vshJWDHm9tzcL6ZM2mvsX,Joe Hisaischi,0.938,0.273,0.181,0.861,85.615,0.176
6W23OJRNPy6tKD6SbLdKpI,安里屋ゆんた,spotify:track:6W23OJRNPy6tKD6SbLdKpI,Hiyajo Atsuko,0.918,0.724,0.281,1.03e-05,112.53,0.719
3bYLgcjw4HEQlEHBpe0B2x,Twilight,spotify:track:3bYLgcjw4HEQlEHBpe0B2x,UQiYO,0.0615,0.568,0.83,0.00237,108.007,0.359
4iegxLhee99I2IN4oH8bH7,ずっと - TEE Ver.,spotify:track:4iegxLhee99I2IN4oH8bH7,TEE,0.34,0.652,0.666,0,95.033,0.593
1baLglXZ9TAPqPFIEpfuGK,Where Are You?,spotify:track:1baLglXZ9TAPqPFIEpfuGK,B.A.P,0.546,0.716,0.637,2.39e-06,107.034,0.715
5bTRqrqqITbbbDTAfIGQX6,GO,spotify:track:5bTRqrqqITbbbDTAfIGQX6,B.A.P,0.174,0.722,0.875,0,121.994,0.724
5WkvkwZPcNT97Rq2PKT9ea,COFFEE SHOP,spotify:track:5WkvkwZPcNT97Rq2PKT9ea,B.A.P,0.574,0.525,0.828,0.00027,170.02,0.639
0B2jtiyGl54S2rSlrEh9Nf,Feel So Good,spotify:track:0B2jtiyGl54S2rSlrEh9Nf,B.A.P,0.0458,0.811,0.845,0,110.031,0.654
6suVMYTXf1qpIWvKvUZZhi,Cafe,spotify:track:6suVMYTXf1qpIWvKvUZZhi,BIGBANG,0.0881,0.79,0.749,0,106.049,0.733
72bLyc3ZrLSnSQXxscJMo8,天路,spotify:track:72bLyc3ZrLSnSQXxscJMo8,童彤,0.692,0.556,0.392,0.000313,119.978,0.154
2WlCJTnL9apzepWVpyLwXi,天路,spotify:track:2WlCJTnL9apzepWVpyLwXi,黃琬婷,0.762,0.614,0.447,0.515,120.032,0.293
3TfSExqWUATOQ68W75Mmw0,天路,spotify:track:3TfSExqWUATOQ68W75Mmw0,龔玥,0.784,0.498,0.439,1.23e-06,119.977,0.123
4dH27S41cijjHW6pCrTGDL,てぃんさぐぬ花,spotify:track:4dH27S41cijjHW6pCrTGDL,Hiyajo Atsuko,0.987,0.405,0.0873,0,97.424,0.296
37xnhtcdqSFQczcXp3tlim,じんじん,spotify:track:37xnhtcdqSFQczcXp3tlim,Hiyajo Atsuko,0.978,0.475,0.328,0.07,163.856,0.231
3kbmayEx1dRRrlN2UQlIqG,島々清しゃ,spotify:track:3kbmayEx1dRRrlN2UQlIqG,Hiyajo Atsuko,0.98,0,0.098,3.25e-06,0,0
5iHvwTsMDH9mY8qmvjeOWy,FAMUREUTA~Lullaby~,spotify:track:5iHvwTsMDH9mY8qmvjeOWy,Makico Miyara,0.869,0.595,0.265,0,101.83,0.12
1cUFhKRMASv6g5OdFNgHod,赤田首里殿内,spotify:track:1cUFhKRMASv6g5OdFNgHod,Hiyajo Atsuko,0.986,0.423,0.191,1.46e-06,127.013,0.321
4yA6EKM2UUzzIftSOkvfTG,島唄,spotify:track:4yA6EKM2UUzzIftSOkvfTG,MIKA,0.969,0.353,0.21,0,145.688,0.36
0eTRRfIhwIDYj8GHK4Oeja,Warabigami Ten No Komori-Uta,spotify:track:0eTRRfIhwIDYj8GHK4Oeja,Miyako Wada,0.95,0.4,0.273,0.000913,136.017,0.271
1O4VkhftuqZWZtA3jitNE1,安里屋ゆんた,spotify:track:1O4VkhftuqZWZtA3jitNE1,みなみ,0.694,0.608,0.348,0.0298,125.64,0.602
19Vz2ftE2txzcTUTr5hRqA,涙そうそう - Acoustic,spotify:track:19Vz2ftE2txzcTUTr5hRqA,楊興新 YANG XING XIN 二胡,0.984,0.349,0.132,0.902,69.65,0.209
18lyWZYLmBE1zzM3lV0OY5,A Man Who Is Farther Than Any Star,spotify:track:18lyWZYLmBE1zzM3lV0OY5,Younha,0.855,0.33,0.395,0,145.249,0.26
16oCZ7tGGWCT9DPJUwE0zG,Equation,spotify:track:16oCZ7tGGWCT9DPJUwE0zG,Hans Zimmer,0.863,0.791,0.0757,2.66e-06,127.992,0.122
0d2PLNS3kkMYzSQbkCb9yM,Turnaround,spotify:track:0d2PLNS3kkMYzSQbkCb9yM,Hans Zimmer,0.769,0.632,0.19,1.06e-05,78.052,0.559
